지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),습도(%),일사(MJ/m2)
108,서울,2022-03-31 00:00,10.6,,2.1,87,
108,서울,2022-03-31 01:00,10.2,,1.9,88,
108,서울,2022-03-31 02:00,10.1,,2.4,89,
108,서울,2022-03-31 03:00,9.7,,1.7,88,
108,서울,2022-03-31 04:00,9.3,,2.7,87,
108,서울,2022-03-31 05:00,9,,2.9,84,
108,서울,2022-03-31 06:00,8.8,,3.2,81,
108,서울,2022-03-31 07:00,8.5,,.4,82,.04
108,서울,2022-03-31 08:00,9,,.8,81,.28
108,서울,2022-03-31 09:00,9.9,,1.9,73,.55
108,서울,2022-03-31 10:00,10.9,,1.3,69,1.04
108,서울,2022-03-31 11:00,12.3,,1,63,1.55
108,서울,2022-03-31 12:00,13.1,,1.8,59,1.26
108,서울,2022-03-31 13:00,13.6,,2.6,55,1.93
108,서울,2022-03-31 14:00,14.1,,4.2,53,1.89
108,서울,2022-03-31 15:00,14.4,,4.1,48,1.95
108,서울,2022-03-31 16:00,14.4,,4.1,47,1.64
108,서울,2022-03-31 17:00,13.9,,3.4,45,1.12
108,서울,2022-03-31 18:00,13.2,,4.3,45,.53
108,서울,2022-03-31 19:00,12.3,,2.9,47,.2
108,서울,2022-03-31 20:00,11.6,,2.7,48,
108,서울,2022-03-31 21:00,10.5,,3.5,51,
108,서울,2022-03-31 22:00,9.3,,1.9,58,
108,서울,2022-03-31 23:00,8.4,,1.2,61,
108,서울,2022-04-01 00:00,7.6,,.9,63,
108,서울,2022-04-01 01:00,7.1,,2.3,66,
108,서울,2022-04-01 02:00,6.4,,2.6,69,
108,서울,2022-04-01 03:00,5.9,,2,71,
108,서울,2022-04-01 04:00,5.5,,2.1,72,
108,서울,2022-04-01 05:00,5,,2.3,76,
108,서울,2022-04-01 06:00,4.7,,2.4,77,
108,서울,2022-04-01 07:00,4.7,,1.7,76,.09
108,서울,2022-04-01 08:00,6.5,,2.6,70,.59
108,서울,2022-04-01 09:00,8.5,,2.7,60,1.42
108,서울,2022-04-01 10:00,10.7,,2.7,49,2.2
108,서울,2022-04-01 11:00,11.9,,2.4,46,2.82
108,서울,2022-04-01 12:00,13.2,,1.6,38,3.08
108,서울,2022-04-01 13:00,13.2,,2.5,35,2.28
108,서울,2022-04-01 14:00,14.7,,3.3,29,2.92
108,서울,2022-04-01 15:00,14.6,,2.9,31,2.89
108,서울,2022-04-01 16:00,14.2,,3.5,37,2.33
108,서울,2022-04-01 17:00,13.9,,2.9,33,1.67
108,서울,2022-04-01 18:00,12.4,,4,32,.87
108,서울,2022-04-01 19:00,9.9,,4,43,.19
108,서울,2022-04-01 20:00,8.7,,3.5,45,
108,서울,2022-04-01 21:00,8.1,,2.5,43,
108,서울,2022-04-01 22:00,7.5,,2.3,42,
108,서울,2022-04-01 23:00,7.3,,2,41,
108,서울,2022-04-02 00:00,6.2,,1.8,52,
108,서울,2022-04-02 01:00,5.7,,.6,58,
108,서울,2022-04-02 02:00,4.9,,1.4,63,
108,서울,2022-04-02 03:00,4.4,,1.2,66,
108,서울,2022-04-02 04:00,4.2,,.8,69,
108,서울,2022-04-02 05:00,4.1,,1.7,75,
108,서울,2022-04-02 06:00,4,,1.7,81,
108,서울,2022-04-02 07:00,4,,1.2,83,.08
108,서울,2022-04-02 08:00,5.3,,1.5,77,.59
108,서울,2022-04-02 09:00,7.2,,1.7,68,1.43
108,서울,2022-04-02 10:00,9.5,,1.6,55,2.13
108,서울,2022-04-02 11:00,11,,2.7,42,2.8
108,서울,2022-04-02 12:00,12.5,,2.2,33,3.19
108,서울,2022-04-02 13:00,13.2,,3,29,3.27
108,서울,2022-04-02 14:00,14,,3.6,36,3.1
108,서울,2022-04-02 15:00,13.7,,4.8,36,2.75
108,서울,2022-04-02 16:00,12.9,,4.4,39,2.23
108,서울,2022-04-02 17:00,12.1,,3.9,34,1.57
108,서울,2022-04-02 18:00,11,,3.2,31,.77
108,서울,2022-04-02 19:00,9.1,,4.5,34,.18
108,서울,2022-04-02 20:00,8.1,,3.1,50,
108,서울,2022-04-02 21:00,7.3,,2.2,56,
108,서울,2022-04-02 22:00,6.8,,1.8,60,
108,서울,2022-04-02 23:00,6.3,,1.6,64,
108,서울,2022-04-03 00:00,5.7,,1.6,69,
108,서울,2022-04-03 01:00,5.3,,.8,69,
108,서울,2022-04-03 02:00,4.7,,1.5,72,
108,서울,2022-04-03 03:00,4.7,,1.1,76,
108,서울,2022-04-03 04:00,4.5,,1.3,80,
108,서울,2022-04-03 05:00,4,,.5,82,
108,서울,2022-04-03 06:00,3.8,,.7,82,
108,서울,2022-04-03 07:00,3.6,,1,74,.08
108,서울,2022-04-03 08:00,5.1,,1.8,70,.63
108,서울,2022-04-03 09:00,7.4,,.7,61,1.43
108,서울,2022-04-03 10:00,10,,1.1,52,2.13
108,서울,2022-04-03 11:00,12.4,,1.9,48,2.7
108,서울,2022-04-03 12:00,13.5,,3.6,35,3.1
108,서울,2022-04-03 13:00,15.4,,2.9,33,3.31
108,서울,2022-04-03 14:00,16,,3.8,28,3.18
108,서울,2022-04-03 15:00,16.3,,3.8,25,2.87
108,서울,2022-04-03 16:00,16.8,,3.1,29,2.3
108,서울,2022-04-03 17:00,16,,3.6,33,1.6
108,서울,2022-04-03 18:00,14.5,,3.5,33,.82
108,서울,2022-04-03 19:00,11.7,,3.6,45,.19
108,서울,2022-04-03 20:00,10,,3.3,56,
108,서울,2022-04-03 21:00,9.1,,2.8,61,
108,서울,2022-04-03 22:00,8.4,,1.9,65,
108,서울,2022-04-03 23:00,7.8,,1,64,
108,서울,2022-04-04 00:00,7.3,,1.3,67,
108,서울,2022-04-04 01:00,7,,1.2,71,
108,서울,2022-04-04 02:00,6.4,,2.1,73,
108,서울,2022-04-04 03:00,6,,1.9,75,
108,서울,2022-04-04 04:00,5.7,,2.6,76,
108,서울,2022-04-04 05:00,5.5,,1.5,77,
108,서울,2022-04-04 06:00,5.4,,.7,81,
108,서울,2022-04-04 07:00,5.2,,.6,82,.08
108,서울,2022-04-04 08:00,7,,1.3,77,.56
108,서울,2022-04-04 09:00,9.6,,.8,65,1.38
108,서울,2022-04-04 10:00,11.9,,2,52,2.1
108,서울,2022-04-04 11:00,13.8,,2.2,38,2.75
108,서울,2022-04-04 12:00,15.2,,3,32,3.2
108,서울,2022-04-04 13:00,16.3,,3.5,26,3.3
108,서울,2022-04-04 14:00,16.2,,4,30,3.29
108,서울,2022-04-04 15:00,16.2,,3.6,28,2.93
108,서울,2022-04-04 16:00,15.7,,3.9,31,2.39
108,서울,2022-04-04 17:00,15,,3.7,30,1.69
108,서울,2022-04-04 18:00,13.5,,3.3,35,.88
108,서울,2022-04-04 19:00,11.5,,3.6,33,.2
108,서울,2022-04-04 20:00,10.2,,2.3,39,
108,서울,2022-04-04 21:00,9.4,,2,37,
108,서울,2022-04-04 22:00,8.3,,1.4,39,
108,서울,2022-04-04 23:00,7.3,,1.4,45,
108,서울,2022-04-05 00:00,7.1,,1.7,49,
108,서울,2022-04-05 01:00,6.5,,1.2,49,
108,서울,2022-04-05 02:00,6.2,,.2,49,
108,서울,2022-04-05 03:00,5.6,,1.3,52,
108,서울,2022-04-05 04:00,5.6,,1.2,56,
108,서울,2022-04-05 05:00,5.4,,1.2,60,
108,서울,2022-04-05 06:00,5,,.5,60,
108,서울,2022-04-05 07:00,5.3,,1.3,62,.08
108,서울,2022-04-05 08:00,6.4,,2.5,60,.44
108,서울,2022-04-05 09:00,8.8,,2.4,53,1.23
108,서울,2022-04-05 10:00,11.1,,1.7,39,1.82
108,서울,2022-04-05 11:00,13.1,,2.2,33,2.48
108,서울,2022-04-05 12:00,14.1,,4.1,31,2.82
108,서울,2022-04-05 13:00,15.2,,3.9,29,2.86
108,서울,2022-04-05 14:00,15.5,,3.3,27,2.86
108,서울,2022-04-05 15:00,15.2,,4.4,27,2.64
108,서울,2022-04-05 16:00,15.2,,3.6,28,1.89
108,서울,2022-04-05 17:00,14.6,,3.4,26,1.32
108,서울,2022-04-05 18:00,13.3,,2.7,26,.6
108,서울,2022-04-05 19:00,11.7,,3,27,.17
108,서울,2022-04-05 20:00,11.4,,2.3,29,
108,서울,2022-04-05 21:00,10.7,,2.5,32,
108,서울,2022-04-05 22:00,9.8,,1.7,38,
108,서울,2022-04-05 23:00,9.5,,2.5,44,
108,서울,2022-04-06 00:00,9.4,,2.3,48,
108,서울,2022-04-06 01:00,9.1,,2.8,55,
108,서울,2022-04-06 02:00,8.9,,2.2,64,
108,서울,2022-04-06 03:00,8.9,,2,69,
108,서울,2022-04-06 04:00,8.8,,1.5,70,
108,서울,2022-04-06 05:00,8.6,,2.1,77,
108,서울,2022-04-06 06:00,8,,1.8,79,
108,서울,2022-04-06 07:00,8.2,,2.2,81,.07
108,서울,2022-04-06 08:00,8.8,,2.1,78,.33
108,서울,2022-04-06 09:00,9.5,,1.3,73,.64
108,서울,2022-04-06 10:00,11.7,,1.9,60,2.05
108,서울,2022-04-06 11:00,13.6,,2.4,57,2.72
108,서울,2022-04-06 12:00,14.4,,2.4,45,3.09
108,서울,2022-04-06 13:00,15.8,,2.8,32,3.28
108,서울,2022-04-06 14:00,16.2,,4,21,3.04
108,서울,2022-04-06 15:00,16.5,,2.9,27,2.15
108,서울,2022-04-06 16:00,16.8,,3.5,29,1.94
108,서울,2022-04-06 17:00,16.1,,3.8,29,1.38
108,서울,2022-04-06 18:00,14.8,,3.6,35,.72
108,서울,2022-04-06 19:00,13,,2.8,41,.13
108,서울,2022-04-06 20:00,11.9,,2.7,42,
108,서울,2022-04-06 21:00,11.3,,1.5,44,
108,서울,2022-04-06 22:00,10.7,,1.6,47,
108,서울,2022-04-06 23:00,10.2,,1.3,45,
108,서울,2022-04-07 00:00,10.3,,2.3,46,
108,서울,2022-04-07 01:00,10.8,,2.2,45,
108,서울,2022-04-07 02:00,10.4,,2.7,43,
108,서울,2022-04-07 03:00,10,,3.4,43,
108,서울,2022-04-07 04:00,9.6,,2.2,43,
108,서울,2022-04-07 05:00,9.3,,2.1,47,
108,서울,2022-04-07 06:00,9,,2.5,52,
108,서울,2022-04-07 07:00,8.8,,2.5,54,.03
108,서울,2022-04-07 08:00,9.1,,2.9,53,.34
108,서울,2022-04-07 09:00,10.2,,2.3,47,1.1
108,서울,2022-04-07 10:00,12.3,,3,39,2.17
108,서울,2022-04-07 11:00,13.9,,3.5,35,2.84
108,서울,2022-04-07 12:00,14.8,,4.7,30,3.22
108,서울,2022-04-07 13:00,15.1,,5.2,31,3.38
108,서울,2022-04-07 14:00,14.8,,4.6,32,3.27
108,서울,2022-04-07 15:00,14.8,,4.6,32,2.9
108,서울,2022-04-07 16:00,14.2,,5.5,33,2.33
108,서울,2022-04-07 17:00,13,,4.5,25,1.67
108,서울,2022-04-07 18:00,12.2,,3.3,22,.84
108,서울,2022-04-07 19:00,10.5,,5.2,31,.21
108,서울,2022-04-07 20:00,9.4,,3.5,50,0
108,서울,2022-04-07 21:00,8.8,,2.9,55,
108,서울,2022-04-07 22:00,8.3,,3.6,61,
108,서울,2022-04-07 23:00,7.8,,1.4,63,
108,서울,2022-04-08 00:00,7.4,,1.3,67,
108,서울,2022-04-08 01:00,7.2,,1.3,70,
108,서울,2022-04-08 02:00,6.6,,.8,72,
108,서울,2022-04-08 03:00,6.3,,.9,74,
108,서울,2022-04-08 04:00,5.9,,.9,79,
108,서울,2022-04-08 05:00,5.6,,1.6,78,
108,서울,2022-04-08 06:00,5.3,,2,79,
108,서울,2022-04-08 07:00,5.4,,2.6,77,.12
108,서울,2022-04-08 08:00,7.7,,2.3,69,.71
108,서울,2022-04-08 09:00,10.2,,2,60,1.51
108,서울,2022-04-08 10:00,12.4,,.6,52,2.16
108,서울,2022-04-08 11:00,14.6,,2,42,2.78
108,서울,2022-04-08 12:00,16.4,,2.7,35,3.17
108,서울,2022-04-08 13:00,17.9,,2.7,30,3.31
108,서울,2022-04-08 14:00,19.2,,3.3,27,3.24
108,서울,2022-04-08 15:00,19.6,,3.4,29,2.88
108,서울,2022-04-08 16:00,19.5,,4.2,30,2.36
108,서울,2022-04-08 17:00,19.4,,3.9,33,1.65
108,서울,2022-04-08 18:00,18.4,,3.4,31,.82
108,서울,2022-04-08 19:00,16.9,,2.2,33,.21
108,서울,2022-04-08 20:00,15.4,,2,35,0
108,서울,2022-04-08 21:00,14.2,,1.7,40,
108,서울,2022-04-08 22:00,13.5,,1.1,43,
108,서울,2022-04-08 23:00,13.5,,1.8,42,
108,서울,2022-04-09 00:00,12.9,,.5,44,
108,서울,2022-04-09 01:00,12.9,,1.7,41,
108,서울,2022-04-09 02:00,12.8,,1.7,43,
108,서울,2022-04-09 03:00,13.2,,.8,41,
108,서울,2022-04-09 04:00,13.4,,2.9,40,
108,서울,2022-04-09 05:00,14,,2.7,38,
108,서울,2022-04-09 06:00,13.8,,1.2,39,
108,서울,2022-04-09 07:00,13.2,,2,44,.05
108,서울,2022-04-09 08:00,12.5,.5,1.2,66,.23
108,서울,2022-04-09 09:00,14.1,0,.5,60,.62
108,서울,2022-04-09 10:00,17,,1.9,50,1.6
108,서울,2022-04-09 11:00,19.1,,4.8,43,2.57
108,서울,2022-04-09 12:00,21.3,,4.6,42,2.99
108,서울,2022-04-09 13:00,22.6,,5.9,37,3.11
108,서울,2022-04-09 14:00,23.8,,3.8,35,3.03
108,서울,2022-04-09 15:00,24.1,,4,35,2.67
108,서울,2022-04-09 16:00,23.8,,4.6,36,2.19
108,서울,2022-04-09 17:00,22.5,,5,38,1.49
108,서울,2022-04-09 18:00,21.4,,3.3,40,.68
108,서울,2022-04-09 19:00,19.5,,4.4,43,.18
108,서울,2022-04-09 20:00,18.5,,4.6,44,0
108,서울,2022-04-09 21:00,18.1,,3.6,46,
108,서울,2022-04-09 22:00,17.7,,4.1,46,
108,서울,2022-04-09 23:00,17.1,,2.2,46,
108,서울,2022-04-10 00:00,16.2,,.4,47,
108,서울,2022-04-10 01:00,15.2,,1.2,52,
108,서울,2022-04-10 02:00,14.8,,1.2,54,
108,서울,2022-04-10 03:00,14.5,,1.7,52,
108,서울,2022-04-10 04:00,13.8,,.9,54,
108,서울,2022-04-10 05:00,13.3,,.6,55,
108,서울,2022-04-10 06:00,12.9,,.6,57,
108,서울,2022-04-10 07:00,13,,.5,57,.11
108,서울,2022-04-10 08:00,14.8,,1.6,55,.62
108,서울,2022-04-10 09:00,17.2,,1.6,49,1.38
108,서울,2022-04-10 10:00,19.4,,2,42,2.09
108,서울,2022-04-10 11:00,21.3,,2.3,36,2.69
108,서울,2022-04-10 12:00,22.6,,3,29,3.1
108,서울,2022-04-10 13:00,23.3,,3.9,28,3.25
108,서울,2022-04-10 14:00,24.1,,3.2,26,3.15
108,서울,2022-04-10 15:00,25,,3,26,2.84
108,서울,2022-04-10 16:00,24.2,,3.9,29,2.3
108,서울,2022-04-10 17:00,23.2,,4.1,33,1.61
108,서울,2022-04-10 18:00,21.6,,3.2,36,.83
108,서울,2022-04-10 19:00,18.8,,4,50,.21
108,서울,2022-04-10 20:00,17.7,,2.8,55,0
108,서울,2022-04-10 21:00,16.7,,1.2,57,
108,서울,2022-04-10 22:00,15.9,,.8,59,
108,서울,2022-04-10 23:00,15.5,,1.4,61,
108,서울,2022-04-11 00:00,15.1,,1,62,
108,서울,2022-04-11 01:00,14.6,,1.6,64,
108,서울,2022-04-11 02:00,14.3,,1,65,
108,서울,2022-04-11 03:00,13.9,,2.5,69,
108,서울,2022-04-11 04:00,13.9,,1.9,68,
108,서울,2022-04-11 05:00,13.7,,1.3,69,
108,서울,2022-04-11 06:00,13.5,,2.6,71,
108,서울,2022-04-11 07:00,14.1,,2.2,70,.11
108,서울,2022-04-11 08:00,15.1,,2.3,69,.4
108,서울,2022-04-11 09:00,18.1,,2,59,1.21
108,서울,2022-04-11 10:00,20.6,,1.6,52,2.12
108,서울,2022-04-11 11:00,22.4,,2.3,50,2.76
108,서울,2022-04-11 12:00,23.7,,2.4,45,3.21
108,서울,2022-04-11 13:00,25,,3,43,3.29
108,서울,2022-04-11 14:00,25.8,,3.1,37,3.12
108,서울,2022-04-11 15:00,26.4,,3.3,36,2.86
108,서울,2022-04-11 16:00,26.2,,3.1,40,2.32
108,서울,2022-04-11 17:00,25.4,,3.7,41,1.61
108,서울,2022-04-11 18:00,24.4,,3,51,.82
108,서울,2022-04-11 19:00,22.2,,3.7,59,.21
108,서울,2022-04-11 20:00,20.6,,2.3,67,0
108,서울,2022-04-11 21:00,19.4,,2.9,71,
108,서울,2022-04-11 22:00,18.6,,3.1,75,
108,서울,2022-04-11 23:00,18.2,,1.7,77,
108,서울,2022-04-12 00:00,17.7,,1.8,81,
108,서울,2022-04-12 01:00,18,,3.6,85,
108,서울,2022-04-12 02:00,17.8,,2.4,87,
108,서울,2022-04-12 03:00,17.6,,1.3,86,
108,서울,2022-04-12 04:00,17.4,0,1.5,87,
108,서울,2022-04-12 05:00,17.3,0,.4,87,
108,서울,2022-04-12 06:00,17.6,,2.2,85,
108,서울,2022-04-12 07:00,17.8,,3.1,83,.05
108,서울,2022-04-12 08:00,17.9,,2.6,84,.18
108,서울,2022-04-12 09:00,18.7,,2.7,78,.59
108,서울,2022-04-12 10:00,19.6,,3.2,72,1.14
108,서울,2022-04-12 11:00,22,,4,67,1.79
108,서울,2022-04-12 12:00,23.1,,3.8,63,2.24
108,서울,2022-04-12 13:00,24.5,,2.9,58,2.96
108,서울,2022-04-12 14:00,25.9,,3,54,3.01
108,서울,2022-04-12 15:00,26.1,,4.6,52,2.69
108,서울,2022-04-12 16:00,25.9,,3.1,54,2.08
108,서울,2022-04-12 17:00,22.8,,5.2,65,1.21
108,서울,2022-04-12 18:00,17.9,,6.3,84,.27
108,서울,2022-04-12 19:00,16.7,,4.1,87,.02
108,서울,2022-04-12 20:00,17,,2.6,85,0
108,서울,2022-04-12 21:00,17.2,0,2,87,
108,서울,2022-04-12 22:00,17.3,.4,1.1,89,
108,서울,2022-04-12 23:00,16.5,.1,2.8,86,
108,서울,2022-04-13 00:00,15.9,0,2.4,88,
108,서울,2022-04-13 01:00,15.7,,1.3,88,
108,서울,2022-04-13 02:00,15.7,.3,1.3,91,
108,서울,2022-04-13 03:00,15.5,.5,2.1,93,
108,서울,2022-04-13 04:00,15.3,.1,2.2,94,
108,서울,2022-04-13 05:00,15.1,.1,3.3,92,
108,서울,2022-04-13 06:00,13.9,.1,4.3,92,
108,서울,2022-04-13 07:00,13.6,.2,3.2,91,.01
108,서울,2022-04-13 08:00,13.3,,5.3,87,.13
108,서울,2022-04-13 09:00,13.5,,5,82,.3
108,서울,2022-04-13 10:00,13.4,,5.3,74,.38
108,서울,2022-04-13 11:00,13.4,,5.6,71,.64
108,서울,2022-04-13 12:00,13.3,,6.1,68,.57
108,서울,2022-04-13 13:00,13.1,,5.3,67,.51
108,서울,2022-04-13 14:00,12.3,,5.1,55,.28
108,서울,2022-04-13 15:00,12.2,,5.7,55,.3
108,서울,2022-04-13 16:00,12.3,,7.4,57,.51
108,서울,2022-04-13 17:00,12.2,,6.6,58,.23
108,서울,2022-04-13 18:00,12.3,,4.9,58,.15
108,서울,2022-04-13 19:00,12.3,,4.4,59,.04
108,서울,2022-04-13 20:00,12.2,,5,59,.01
108,서울,2022-04-13 21:00,12.2,,6.1,57,
108,서울,2022-04-13 22:00,12,,5.6,52,
108,서울,2022-04-13 23:00,12,,4.9,49,
108,서울,2022-04-14 00:00,12.1,,6.4,49,
108,서울,2022-04-14 01:00,12.2,,4.1,49,
108,서울,2022-04-14 02:00,12.2,,4.8,49,
108,서울,2022-04-14 03:00,12.2,,3.8,48,
108,서울,2022-04-14 04:00,12.2,,4.5,46,
108,서울,2022-04-14 05:00,12.1,,4.2,47,
108,서울,2022-04-14 06:00,11.9,,4.8,51,0
108,서울,2022-04-14 07:00,11.9,,4.1,56,.02
108,서울,2022-04-14 08:00,12.1,,4.7,60,.13
108,서울,2022-04-14 09:00,12.2,,4.3,65,.28
108,서울,2022-04-14 10:00,12.2,,5.3,64,.49
108,서울,2022-04-14 11:00,13.2,,4.2,59,.8
108,서울,2022-04-14 12:00,14.3,,3.8,57,1.3
108,서울,2022-04-14 13:00,14.8,,4.1,53,1.54
108,서울,2022-04-14 14:00,15.1,,3.4,52,1.63
108,서울,2022-04-14 15:00,15.1,,4.4,50,1.36
108,서울,2022-04-14 16:00,15,,3.1,50,.81
108,서울,2022-04-14 17:00,15.1,,3.2,50,.58
108,서울,2022-04-14 18:00,15,,2.4,49,.42
108,서울,2022-04-14 19:00,14.1,,2.8,50,.16
108,서울,2022-04-14 20:00,13.4,,3.4,51,0
108,서울,2022-04-14 21:00,13.1,,3,52,
108,서울,2022-04-14 22:00,12.6,,3.5,52,
108,서울,2022-04-14 23:00,11.9,,3.3,53,
108,서울,2022-04-15 00:00,11.4,,2.4,55,
108,서울,2022-04-15 01:00,10.8,,2.2,56,
108,서울,2022-04-15 02:00,10.2,,2.3,57,
108,서울,2022-04-15 03:00,9.6,,3.5,57,
108,서울,2022-04-15 04:00,9,,3,57,
108,서울,2022-04-15 05:00,8.2,,2.3,61,
108,서울,2022-04-15 06:00,7.7,,2.6,62,0
108,서울,2022-04-15 07:00,7.9,,2.5,64,.2
108,서울,2022-04-15 08:00,10.1,,2.1,57,.87
108,서울,2022-04-15 09:00,12.7,,3.3,49,1.68
108,서울,2022-04-15 10:00,14.2,,1.5,43,2.33
108,서울,2022-04-15 11:00,15.7,,2.3,41,2.89
108,서울,2022-04-15 12:00,16.4,,3.4,36,3.28
108,서울,2022-04-15 13:00,17.5,,4.1,31,3.42
108,서울,2022-04-15 14:00,18.3,,4.4,31,3.36
108,서울,2022-04-15 15:00,18.9,,3.7,30,2.98
108,서울,2022-04-15 16:00,19.2,,3.3,32,2.38
108,서울,2022-04-15 17:00,17.9,,5.5,39,1.76
108,서울,2022-04-15 18:00,16.2,,4.8,43,.9
108,서울,2022-04-15 19:00,14.8,,2.9,51,.25
108,서울,2022-04-15 20:00,14,,2.4,54,.01
108,서울,2022-04-15 21:00,13.8,,3.9,45,
108,서울,2022-04-15 22:00,12.6,,3.1,48,
108,서울,2022-04-15 23:00,12,,2.1,51,
108,서울,2022-04-16 00:00,11.3,,1,52,
108,서울,2022-04-16 01:00,10.3,,.3,56,
108,서울,2022-04-16 02:00,9.5,,.8,59,
108,서울,2022-04-16 03:00,8.7,,2.2,63,
108,서울,2022-04-16 04:00,8.3,,1,64,
108,서울,2022-04-16 05:00,7.4,,2.3,68,
108,서울,2022-04-16 06:00,7.2,,1.7,69,0
108,서울,2022-04-16 07:00,7.7,,1.3,69,.2
108,서울,2022-04-16 08:00,9.8,,.8,65,.84
108,서울,2022-04-16 09:00,12.7,,2.6,56,1.65
108,서울,2022-04-16 10:00,14.7,,2.5,48,2.3
108,서울,2022-04-16 11:00,16.2,,2.8,40,2.92
108,서울,2022-04-16 12:00,17.3,,3.3,33,3.33
108,서울,2022-04-16 13:00,18.1,,3.8,28,3.47
108,서울,2022-04-16 14:00,19.2,,4,20,3.36
108,서울,2022-04-16 15:00,20,,3.8,26,3.05
108,서울,2022-04-16 16:00,19.6,,4.3,21,2.46
108,서울,2022-04-16 17:00,18.7,,3.9,25,1.79
108,서울,2022-04-16 18:00,17.2,,3.8,25,.98
108,서울,2022-04-16 19:00,15.3,,2.6,32,.29
108,서울,2022-04-16 20:00,13.8,,2.5,36,0
108,서울,2022-04-16 21:00,12.7,,2.1,45,
108,서울,2022-04-16 22:00,11.5,,2.9,59,
108,서울,2022-04-16 23:00,10.7,,2.2,65,
108,서울,2022-04-17 00:00,10.1,,2.4,71,
108,서울,2022-04-17 01:00,9.4,,1.3,75,
108,서울,2022-04-17 02:00,8.9,,2.8,82,
108,서울,2022-04-17 03:00,8.4,,1.3,82,
108,서울,2022-04-17 04:00,7.8,,1.2,84,
108,서울,2022-04-17 05:00,7.6,,.7,85,
108,서울,2022-04-17 06:00,7.2,,1.3,86,0
108,서울,2022-04-17 07:00,7.5,,.5,85,.19
108,서울,2022-04-17 08:00,9.6,,1.7,79,.81
108,서울,2022-04-17 09:00,11.8,,1.7,65,1.63
108,서울,2022-04-17 10:00,14,,1.8,52,2.33
108,서울,2022-04-17 11:00,16,,2.9,44,2.95
108,서울,2022-04-17 12:00,18.2,,3.1,36,3.34
108,서울,2022-04-17 13:00,19.4,,4.1,34,3.45
108,서울,2022-04-17 14:00,21.3,,3.1,28,3.28
108,서울,2022-04-17 15:00,21.2,,4.8,31,2.88
108,서울,2022-04-17 16:00,21,,3.2,33,2.43
108,서울,2022-04-17 17:00,19.7,,4.1,27,1.65
108,서울,2022-04-17 18:00,18.9,,2.5,25,.85
108,서울,2022-04-17 19:00,17.1,,2.5,27,.21
108,서울,2022-04-17 20:00,15.5,,2.7,40,0
108,서울,2022-04-17 21:00,14.4,,1.8,45,
108,서울,2022-04-17 22:00,13.4,,3.2,55,
108,서울,2022-04-17 23:00,12.7,,3.8,58,
108,서울,2022-04-18 00:00,12.2,,2.3,60,
108,서울,2022-04-18 01:00,12,,1,61,
108,서울,2022-04-18 02:00,11.9,,1.5,62,
108,서울,2022-04-18 03:00,11.5,,.6,63,
108,서울,2022-04-18 04:00,11.4,,.8,61,
108,서울,2022-04-18 05:00,11.5,,.6,64,
108,서울,2022-04-18 06:00,11.6,,1.4,63,0
108,서울,2022-04-18 07:00,11.6,,1.6,63,.05
108,서울,2022-04-18 08:00,12.5,,1.4,60,.31
108,서울,2022-04-18 09:00,13.7,,1.5,51,.62
108,서울,2022-04-18 10:00,15.2,,1.9,45,1.04
108,서울,2022-04-18 11:00,16.8,,2.7,39,1.73
108,서울,2022-04-18 12:00,18.3,,3.6,36,2.44
108,서울,2022-04-18 13:00,19.9,,3.7,30,3.19
108,서울,2022-04-18 14:00,21.4,,3.6,26,3.17
108,서울,2022-04-18 15:00,20.8,,5.1,23,2.87
108,서울,2022-04-18 16:00,20.1,,3.8,30,2.32
108,서울,2022-04-18 17:00,19.7,,4.1,26,1.66
108,서울,2022-04-18 18:00,19.1,,3.3,25,.91
108,서울,2022-04-18 19:00,17.5,,3,31,.27
108,서울,2022-04-18 20:00,15.4,,3.1,42,.01
108,서울,2022-04-18 21:00,14.2,,2.7,47,
108,서울,2022-04-18 22:00,13.2,,2.5,56,
108,서울,2022-04-18 23:00,12.5,,1.6,58,
108,서울,2022-04-19 00:00,12.1,,2.3,61,
108,서울,2022-04-19 01:00,11.4,,1.4,63,
108,서울,2022-04-19 02:00,11,,1.3,68,
108,서울,2022-04-19 03:00,10.4,,1.7,69,
108,서울,2022-04-19 04:00,10.1,,1,72,
108,서울,2022-04-19 05:00,9.7,,1.1,74,
108,서울,2022-04-19 06:00,9.1,,1.7,74,0
108,서울,2022-04-19 07:00,9.1,,1.8,75,.18
108,서울,2022-04-19 08:00,11.3,,1.7,68,.74
108,서울,2022-04-19 09:00,14.1,,1.7,58,1.46
108,서울,2022-04-19 10:00,16.6,,2.2,48,2.14
108,서울,2022-04-19 11:00,18.3,,1.9,44,2.74
108,서울,2022-04-19 12:00,20.2,,2.5,39,3.15
108,서울,2022-04-19 13:00,21.7,,2.5,36,3.27
108,서울,2022-04-19 14:00,22,,3.6,35,3.19
108,서울,2022-04-19 15:00,21.8,,4,31,2.92
108,서울,2022-04-19 16:00,20.9,,5.1,32,2.43
108,서울,2022-04-19 17:00,20.1,,3.9,32,1.74
108,서울,2022-04-19 18:00,18.9,,4.6,35,.93
108,서울,2022-04-19 19:00,17.2,,2.7,37,.27
108,서울,2022-04-19 20:00,15.7,,3.7,40,.01
108,서울,2022-04-19 21:00,14.7,,2.7,47,
108,서울,2022-04-19 22:00,13.8,,1.5,54,
108,서울,2022-04-19 23:00,13,,1.9,57,
